"analysis_protocol","method","design","genes","active_genes","auroc","average_precision","effect_spearman_active","direction_accuracy_active","calls_fdr_0_10","directional_recall_fdr_0_10","empirical_fdp_fdr_0_10","f1_fdr_0_10","negative_control_p_below_0_05","scenario_id","seed","moi","high_quality_guide_fraction","replicates","is_baseline"
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",400,102,0.937919463087248,0.907412604886356,0.927973265630389,0.980392156862745,47,0.46078431372549,0,0.630872483221476,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250727,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",400,102,0.957790498749835,0.926261002711431,0.923223504532064,0.980392156862745,81,0.754901960784314,0.0493827160493827,0.841530054644809,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250727,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",400,102,0.895380971180418,0.82771944318075,0.921934283662518,0.990196078431373,50,0.46078431372549,0.06,0.618421052631579,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250727,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",400,102,0.92735886300829,0.883957671843649,0.923313976172032,0.990196078431373,54,0.519607843137255,0.0185185185185185,0.67948717948718,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250727,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",400,102,0.514837478615607,0.277950533537323,0.0301440195418742,0.519607843137255,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250727,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",400,102,0.473549151204106,0.253371639069298,0.0613793532408638,0.57843137254902,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250727,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",400,102,0.47236478484011,0.253647876094125,0.0539719877184749,0.57843137254902,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250727,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",400,90,0.93921146953405,0.905605140135914,0.910013581923694,0.988888888888889,63,0.666666666666667,0.0476190476190476,0.784313725490196,0.130434782608696,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",400,90,0.895125448028674,0.834542450149078,0.932880602543524,1,34,0.366666666666667,0.0294117647058824,0.532258064516129,0.0434782608695652,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",400,90,0.913405017921147,0.874187398630344,0.932633658476355,1,53,0.577777777777778,0.0188679245283019,0.727272727272727,0.0434782608695652,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",400,90,0.932186379928315,0.885190986640204,0.91165987570482,0.988888888888889,61,0.644444444444444,0.0491803278688525,0.768211920529801,0.0434782608695652,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",400,90,0.870143369175627,0.797166771645371,0.92652590854838,1,39,0.422222222222222,0.0256410256410256,0.589147286821705,0.0434782608695652,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",400,90,0.902974910394265,0.854633165834569,0.925455817590649,1,46,0.5,0.0217391304347826,0.661764705882353,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",400,90,0.50584229390681,0.224491941281317,0.0478824546240277,0.555555555555556,0,0,0,0,0.0434782608695652,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",400,90,0.514551971326165,0.230630194644262,-0.053644482857966,0.422222222222222,0,0,0,0,0.0434782608695652,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",400,90,0.51426523297491,0.230718900603559,-0.0490348602708153,0.411111111111111,0,0,0,0,0.0434782608695652,"moi_0.4_quality_0.9_genes_400_replicates_4",20250728,0.4,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",1000,188,0.932619746357824,0.889326192297776,0.90626992254026,0.968085106382979,136,0.696808510638298,0.0367647058823529,0.808641975308642,0.0638297872340425,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",1000,188,0.907006603081438,0.825780948818283,0.922466214080732,0.984042553191489,93,0.484042553191489,0.021505376344086,0.647686832740214,0.0425531914893617,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",1000,188,0.927208887957237,0.875786913408567,0.921689630075112,0.984042553191489,101,0.537234042553192,0,0.698961937716263,0.0425531914893617,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",1000,188,0.926134577088356,0.874560431636866,0.903094958163794,0.968085106382979,123,0.632978723404255,0.032520325203252,0.765273311897106,0.0851063829787234,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",1000,188,0.904681113090871,0.816357377577868,0.916304110296601,0.984042553191489,77,0.404255319148936,0.012987012987013,0.573584905660377,0.0425531914893617,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",1000,188,0.923841840477937,0.872151714234981,0.916015148806138,0.984042553191489,94,0.5,0,0.666666666666667,0.0425531914893617,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",1000,188,0.46133135939629,0.177877808767673,-0.104573357389377,0.473404255319149,0,0,0,0,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",1000,188,0.464750812283828,0.174943034291355,-0.121463156506961,0.473404255319149,0,0,0,0,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",1000,188,0.4700044544597,0.175331697026645,-0.126290619407015,0.468085106382979,0,0,0,0,0.0425531914893617,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250724,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",1000,180,0.94690379403794,0.888354860798784,0.931010216364703,0.983333333333333,146,0.744444444444444,0.0821917808219178,0.822085889570552,0.0363636363636364,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",1000,180,0.926971544715447,0.832598373889306,0.927660318734117,0.988888888888889,97,0.505555555555556,0.0618556701030928,0.657039711191336,0.0363636363636364,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",1000,180,0.946680216802168,0.889906829244575,0.928571869502145,0.988888888888889,108,0.588888888888889,0.0185185185185185,0.736111111111111,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",1000,180,0.941951219512195,0.872749121930537,0.928160334166692,0.983333333333333,122,0.616666666666667,0.0901639344262295,0.735099337748344,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",1000,180,0.921321138211382,0.814282270327014,0.929687130261222,0.983333333333333,88,0.455555555555556,0.0681818181818182,0.611940298507463,0.0545454545454545,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",1000,180,0.942317073170732,0.878929060542965,0.930466989721905,0.988888888888889,107,0.566666666666667,0.0467289719626168,0.710801393728223,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",1000,180,0.493970189701897,0.173278821722946,-0.0652736195561591,0.466666666666667,0,0,0,0,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",1000,180,0.461632791327913,0.164030220863312,0.0049260779653693,0.488888888888889,0,0,0,0,0.0363636363636364,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",1000,180,0.464789972899729,0.164438666726662,0.000238690494562589,0.488888888888889,0,0,0,0,0.0363636363636364,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250725,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",1000,222,0.913418559948123,0.880245386317651,0.922749525492865,0.954954954954955,170,0.716216216216216,0.0647058823529412,0.811224489795918,0.0434782608695652,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",1000,222,0.884932490330948,0.807501011015582,0.930677263307176,0.972972972972973,67,0.297297297297297,0.0149253731343284,0.456747404844291,0.0434782608695652,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",1000,222,0.90945830148915,0.870088969959442,0.929795428608407,0.977477477477477,125,0.554054054054054,0.016,0.708933717579251,0.0217391304347826,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",1000,222,0.910413626994604,0.869460549746505,0.92260584347105,0.954954954954955,145,0.626126126126126,0.0413793103448276,0.757493188010899,0.0434782608695652,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",1000,222,0.884868801963918,0.800943364955818,0.923499743072415,0.968468468468468,80,0.346846846846847,0.0375,0.509933774834437,0.0434782608695652,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",1000,222,0.907796614094815,0.85851934626825,0.923681813420669,0.972972972972973,120,0.531531531531532,0.0166666666666667,0.690058479532164,0.0217391304347826,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",1000,222,0.483545241899998,0.218663238805217,0.000313139062809335,0.5,0,0,0,0,0.0217391304347826,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",1000,222,0.479110215614072,0.228818461999675,0.0245350762364743,0.495495495495495,0,0,0,0,0.0217391304347826,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",1000,222,0.487302855554784,0.230020574643411,0.0299664760229255,0.504504504504504,0,0,0,0,0.0217391304347826,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250726,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",1000,233,0.9443123254864,0.90772525486902,0.936707611859307,0.974248927038627,205,0.785407725321888,0.107317073170732,0.835616438356164,0.0363636363636364,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",1000,233,0.925298386780892,0.868671997068985,0.940231023478027,0.987124463519313,126,0.515021459227468,0.0476190476190476,0.668523676880223,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",1000,233,0.94263923317535,0.907331888824621,0.940204460331736,0.987124463519313,132,0.562231759656652,0.00757575757575758,0.717808219178082,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",1000,233,0.940137988148463,0.897499597461745,0.937520633872565,0.974248927038627,165,0.665236051502146,0.0606060606060606,0.778894472361809,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",1000,233,0.92237187414317,0.862789588193702,0.937209465587444,0.991416309012876,118,0.489270386266094,0.0338983050847458,0.64957264957265,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",1000,233,0.938520852101997,0.8994004490672,0.936367034376506,0.991416309012876,124,0.532188841201717,0,0.694677871148459,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",1000,233,0.515407557453095,0.238926995076486,-0.0497603624731048,0.44206008583691,0,0,0,0,0.0363636363636364,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",1000,233,0.514210093391006,0.239226244820812,-0.0727441248012507,0.44206008583691,0,0,0,0,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",1000,233,0.511003799430365,0.24032398214307,-0.0783347184116756,0.44206008583691,0,0,0,0,0.0181818181818182,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250727,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",1000,209,0.938905993866404,0.895103359237961,0.934053096263358,0.976076555023923,176,0.76555023923445,0.0909090909090909,0.831168831168831,0.0612244897959184,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",1000,209,0.913161826529316,0.838379322450284,0.940058277268268,0.985645933014354,95,0.454545454545455,0,0.625,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",1000,209,0.936504576001549,0.893465092237554,0.940408584970536,0.985645933014354,106,0.507177033492823,0,0.673015873015873,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",1000,209,0.932318729244672,0.881964294606325,0.934305475546042,0.976076555023923,125,0.588516746411483,0.016,0.736526946107784,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",1000,209,0.907227844349409,0.819913227241966,0.935356398652845,0.985645933014354,98,0.454545454545455,0.0306122448979592,0.618892508143322,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",1000,209,0.928175224868285,0.881857056652407,0.935701448453389,0.985645933014354,106,0.507177033492823,0,0.673015873015873,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",1000,209,0.51817395459687,0.226971817889099,0.121321481584699,0.583732057416268,0,0,0,0,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",1000,209,0.5169460255627,0.226729701867698,0.139833239074499,0.602870813397129,0,0,0,0,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",1000,209,0.520847573479152,0.227685338271518,0.14220258103824,0.593301435406699,0,0,0,0,0,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,4,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",400,79,0.968886785756536,0.954678377855369,0.961635832521909,0.974683544303797,67,0.835443037974684,0.0149253731343284,0.904109589041096,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",400,79,0.95196971489412,0.898328706503305,0.950973709834469,1,48,0.569620253164557,0.0625,0.708661417322835,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",400,79,0.964864545131906,0.934499304822309,0.951436222005842,1,54,0.670886075949367,0.0185185185185185,0.796992481203008,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",400,79,0.966165858275169,0.94562841725505,0.963072054527751,0.974683544303797,66,0.810126582278481,0.0303030303030303,0.882758620689655,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",400,79,0.956701762687803,0.905196713077426,0.952458617332035,1,47,0.582278481012658,0.0212765957446809,0.73015873015873,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",400,79,0.965771520959028,0.930414049517729,0.952093476144109,1,54,0.670886075949367,0.0185185185185185,0.796992481203008,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",400,79,0.499585945818053,0.188835188371901,0.141747809152872,0.569620253164557,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",400,79,0.495208801608896,0.195894765949219,0.288680623174294,0.607594936708861,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",400,79,0.492330139201073,0.197413282536208,0.28244888023369,0.607594936708861,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",400,60,0.973970588235294,0.930519317026983,0.93626007224229,1,60,0.85,0.15,0.85,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",400,60,0.952990196078431,0.866030323407862,0.940650180605724,1,36,0.566666666666667,0.0555555555555556,0.708333333333333,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",400,60,0.972107843137255,0.931405051851113,0.937093637121423,1,41,0.683333333333333,0,0.811881188118812,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",400,60,0.967647058823529,0.915238111900048,0.932147818838566,1,55,0.8,0.127272727272727,0.834782608695652,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",400,60,0.951813725490196,0.864183766735958,0.940761322589608,1,35,0.566666666666667,0.0285714285714286,0.71578947368421,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",400,60,0.965588235294118,0.913684307019938,0.938427340928036,1,40,0.666666666666667,0,0.8,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",400,60,0.485049019607843,0.161843378633433,-0.0705751597666018,0.433333333333333,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",400,60,0.480049019607843,0.152409620015962,-0.0942484023339817,0.5,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",400,60,0.477696078431373,0.154896277774601,-0.100305640455682,0.483333333333333,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",400,92,0.972402597402597,0.959299719852224,0.92897985604858,0.989130434782609,92,0.902173913043478,0.0978260869565217,0.902173913043478,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",400,92,0.944028797289667,0.896334312833491,0.942003298244532,1,47,0.510869565217391,0,0.676258992805755,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",400,92,0.966156126482213,0.948687557752024,0.942326957754728,1,55,0.597826086956522,0,0.748299319727891,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",400,92,0.972579051383399,0.957312528330581,0.928240062882419,0.989130434782609,83,0.858695652173913,0.0481927710843374,0.902857142857143,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",400,92,0.948157820440429,0.892261674638567,0.946210871877071,1,39,0.423913043478261,0,0.595419847328244,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",400,92,0.970179277244495,0.948436618125185,0.94463881139898,1,49,0.532608695652174,0,0.695035460992908,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",400,92,0.459592038396386,0.202618876237811,0.158207851054976,0.554347826086957,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",400,92,0.446816770186335,0.202243064614259,0.108965368432409,0.5,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",400,92,0.448334274421231,0.202289142864796,0.111508407441086,0.5,0,0,0,0,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",400,102,0.960060534280826,0.950521737776022,0.94856687267813,1,89,0.843137254901961,0.0337078651685393,0.900523560209424,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",400,102,0.947196999605211,0.918562151220477,0.955748059100599,0.980392156862745,68,0.637254901960784,0.0441176470588235,0.764705882352941,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",400,102,0.958251085669167,0.944337144035046,0.955589733730655,0.980392156862745,73,0.715686274509804,0,0.834285714285714,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",400,102,0.954171601526517,0.945509938235396,0.947752627918417,1,87,0.833333333333333,0.0229885057471264,0.8994708994709,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",400,102,0.94492696407422,0.923561082608215,0.956912881465188,0.970588235294118,67,0.637254901960784,0.0298507462686567,0.769230769230769,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Two 25% tails",400,102,0.949894722989867,0.941271656282242,0.95648314117534,0.980392156862745,72,0.705882352941177,0,0.827586206896552,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Unsorted 0-100%",400,102,0.508948545861298,0.257017596801611,-0.0165054198166818,0.53921568627451,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Unsorted 0-100%",400,102,0.514738781418608,0.25846917168773,0.0225783286495411,0.558823529411765,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Unsorted 0-100%",400,102,0.510659297275957,0.256901333247569,0.0264346823031818,0.558823529411765,0,0,0,0,0.05,"moi_0.25_quality_0.9_genes_400_replicates_6",20250727,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Low + bulk + high",400,90,0.962759856630824,0.951375656672159,0.930394698934025,0.988888888888889,91,0.911111111111111,0.0989010989010989,0.906077348066298,0.0434782608695652,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Low + bulk + high",400,90,0.949032258064516,0.918548229721533,0.933572045931596,0.977777777777778,74,0.755555555555556,0.0810810810810811,0.829268292682927,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-EB","Low + bulk + high",400,90,0.95989247311828,0.94868289347011,0.936963411120714,0.977777777777778,75,0.822222222222222,0.0133333333333333,0.896969696969697,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-original","Two 25% tails",400,90,0.963548387096774,0.948748302380334,0.930806272379306,0.988888888888889,83,0.866666666666667,0.0602409638554217,0.901734104046243,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
"barcs-three-methods-v1","BARCS-partial","Two 25% tails",400,90,0.945483870967742,0.915791450934756,0.932683047289789,0.988888888888889,62,0.677777777777778,0.0161290322580645,0.802631578947368,0,"moi_0.25_quality_0.9_genes_400_replicates_6",20250728,0.25,0.9,6,FALSE
